Date,Open,High,Low,Close,Volume
7/1/2025 4:00,3681.49,3685.53,3672.38,3672.38,26089.03
7/1/2025 5:00,3672.38,3676.16,3657.4,3668.63,53276.594
7/1/2025 6:00,3668.64,3674.79,3663,3671.51,34055.599
7/1/2025 7:00,3671.52,3679,3661.35,3666.61,34320.252
7/1/2025 8:00,3666.61,3678.52,3659.26,3673.41,49930.317
7/1/2025 9:00,3673.41,3675.75,3651.16,3660.15,66759.162
7/1/2025 10:00,3660.14,3664.92,3650.22,3657.01,49166.92
7/1/2025 11:00,3657,3658,3625,3638.55,156911.791
7/1/2025 12:00,3638.55,3642.45,3625.39,3632.68,78274.155
7/1/2025 13:00,3632.69,3644.9,3630.25,3635.14,56305.861
7/1/2025 14:00,3635.15,3641.63,3500,3567.95,394845.177
7/1/2025 15:00,3568.01,3581.3,3409,3461.21,1255818.699
7/1/2025 16:00,3461.21,3490.89,3447.36,3456.8,293877.989
7/1/2025 17:00,3456.81,3469.43,3419.99,3441.09,260265.142
7/1/2025 18:00,3441.08,3458.25,3411.54,3420.5,211350.656
7/1/2025 19:00,3420.5,3436.46,3363,3384.36,305738.286
7/1/2025 20:00,3384.36,3399.39,3362.65,3395.56,201549.3
7/1/2025 21:00,3395.59,3412.82,3360.05,3362.2,163042.199
7/1/2025 22:00,3362.2,3396.25,3353.59,3395.23,109883.438
7/1/2025 23:00,3395.23,3395.23,3373.6,3379.38,60614.416
8/1/2025 0:00,3379.37,3413.55,3376.7,3410.2,101765.195
8/1/2025 1:00,3410.19,3410.2,3372.8,3389.82,83375.771
8/1/2025 2:00,3389.82,3403.44,3381.19,3381.21,59805.675
8/1/2025 3:00,3381.21,3386.39,3340.01,3359.32,215867.584
8/1/2025 4:00,3359.33,3372.62,3341.7,3347.26,122971.409
8/1/2025 5:00,3347.26,3372.03,3335,3350.5,123869.318
8/1/2025 6:00,3350.5,3361.68,3306.01,3307.6,244638.185
8/1/2025 7:00,3307.61,3358.29,3306.5,3353.19,172366.706
8/1/2025 8:00,3353.19,3376.54,3349.6,3364.56,118721.117
8/1/2025 9:00,3364.56,3372.86,3344.44,3345.89,84697.23
8/1/2025 10:00,3345.9,3372,3345.17,3360.9,80002.614
8/1/2025 11:00,3360.91,3366.41,3321.6,3348.5,191674.322
8/1/2025 12:00,3348.5,3360,3337.1,3338.59,99713.777
8/1/2025 13:00,3338.58,3366.52,3338.58,3357.31,105281.053
8/1/2025 14:00,3357.31,3381,3346,3368.84,177973.494
8/1/2025 15:00,3368.83,3384.9,3331,3346,237339.577
8/1/2025 16:00,3346,3347.07,3310.39,3313.17,170981.223
8/1/2025 17:00,3313.16,3319.44,3206.54,3262.11,773251.402
8/1/2025 18:00,3262.11,3329.38,3257.12,3281.71,326516.407
8/1/2025 19:00,3281.71,3308.8,3270.21,3279.47,161752.938
8/1/2025 20:00,3279.46,3290.9,3265,3284.5,75497.486
8/1/2025 21:00,3284.51,3303.78,3268.47,3297.9,87784.631
8/1/2025 22:00,3297.89,3333,3297.27,3331.31,95735.402
8/1/2025 23:00,3331.3,3333.65,3314.53,3325.38,47676.181
9/1/2025 0:00,3325.38,3342.33,3316.51,3340.69,70397.041
9/1/2025 1:00,3340.69,3355.85,3333.91,3344.66,74722.527
9/1/2025 2:00,3344.66,3349.69,3305.52,3339.59,193416.063
9/1/2025 3:00,3339.59,3341.36,3315.55,3323.6,72295.292
9/1/2025 4:00,3323.6,3342.4,3311,3339.01,77696.159
9/1/2025 5:00,3339,3341.18,3323.32,3327.38,45846.695
9/1/2025 6:00,3327.38,3333.99,3313.69,3314.94,46749.644
9/1/2025 7:00,3314.93,3323.33,3280.64,3288.18,176900.292
9/1/2025 8:00,3288.17,3326,3264.77,3309.18,225902.203
9/1/2025 9:00,3309.18,3326.88,3305.56,3316.69,76292.305
9/1/2025 10:00,3316.68,3321.06,3283.32,3310.85,121235.959
9/1/2025 11:00,3310.84,3325.53,3292.02,3300.35,85667.95
9/1/2025 12:00,3300.34,3309.31,3278.48,3294.9,81451.772
9/1/2025 13:00,3294.9,3297.76,3210.01,3219.7,357818.833
9/1/2025 14:00,3219.69,3252.11,3208.34,3249.63,237427.882
9/1/2025 15:00,3249.62,3337.64,3242.55,3318.79,283979.249
9/1/2025 16:00,3318.8,3326.39,3286.18,3300.79,193668.443
9/1/2025 17:00,3300.79,3302.83,3234.08,3248.97,211169.753
9/1/2025 18:00,3248.97,3269.4,3244.43,3259.18,119682.771
9/1/2025 19:00,3259.18,3267.91,3180.8,3193.65,271697.394
9/1/2025 20:00,3193.66,3213.12,3156,3194.23,350729.293
9/1/2025 21:00,3194.23,3225.17,3189,3205.76,105837.518
9/1/2025 22:00,3205.75,3238.44,3186.28,3223.01,103194.49
9/1/2025 23:00,3223.01,3231.94,3208.25,3218.24,56083.119
10/1/2025 0:00,3218.24,3232.73,3212.72,3221.75,63709.945
10/1/2025 1:00,3221.75,3239,3212.62,3235.52,72632.701
10/1/2025 2:00,3235.53,3259.24,3229.04,3239.92,87007.418
10/1/2025 3:00,3239.92,3254.84,3237.13,3253.05,45384.073
10/1/2025 4:00,3253.05,3264.9,3245.37,3252.65,61929.537
10/1/2025 5:00,3252.66,3280.94,3241.12,3262.33,94082.321
10/1/2025 6:00,3262.33,3279.37,3258.55,3276.55,53048.809
10/1/2025 7:00,3276.55,3312.55,3269.49,3294.65,167418.903
10/1/2025 8:00,3294.65,3300.62,3286.36,3294.78,63746.112
10/1/2025 9:00,3294.78,3309.4,3289.03,3301.27,65270.174
10/1/2025 10:00,3301.27,3320,3295.96,3316.9,72591.125
10/1/2025 11:00,3316.91,3318.83,3293.94,3309.74,79688.246
10/1/2025 12:00,3309.75,3311,3290.58,3309.35,75640.268
10/1/2025 13:00,3309.34,3315.96,3215.17,3243.15,503870.917
10/1/2025 14:00,3243.14,3278.48,3234.07,3255.48,265095.177
10/1/2025 15:00,3255.47,3274.9,3193.43,3243.7,416123.936
10/1/2025 16:00,3243.69,3261.57,3230.18,3246.32,161963.012
10/1/2025 17:00,3246.32,3323,3241.33,3313.36,199735.402
10/1/2025 18:00,3313.36,3313.37,3280.04,3285.22,135844.337
10/1/2025 19:00,3285.22,3297.82,3269,3293.8,99579.954
10/1/2025 20:00,3293.8,3293.8,3255.66,3258.46,73000.638
10/1/2025 21:00,3258.46,3273.33,3255.19,3264.15,37106.04
10/1/2025 22:00,3264.15,3280.95,3258.48,3272.37,41169.654
10/1/2025 23:00,3272.36,3274.53,3262.86,3265.52,25155.881
11/1/2025 0:00,3265.51,3268.98,3256.15,3264.4,42620.065
11/1/2025 1:00,3264.41,3266.57,3235.01,3244.52,72720.512
11/1/2025 2:00,3244.52,3250.97,3236.12,3246.6,32182.256
11/1/2025 3:00,3246.6,3247.2,3230.01,3235.98,33114.288
11/1/2025 4:00,3235.98,3242,3228,3237.54,37191.735
11/1/2025 5:00,3237.52,3245.14,3231.49,3244.34,36577.953
11/1/2025 6:00,3244.35,3249.5,3235.62,3236.33,33701.067
11/1/2025 7:00,3236.32,3243.13,3223.56,3234.66,45395.267
11/1/2025 8:00,3234.66,3239.28,3217.36,3223.35,56628.623
11/1/2025 9:00,3223.36,3243.46,3222.28,3243.01,57445.953
11/1/2025 10:00,3243,3255.41,3242.21,3255.26,91079.922
11/1/2025 11:00,3255.26,3279.68,3253,3272.7,112624.967
11/1/2025 12:00,3272.69,3280,3266.55,3271.87,46065.915
11/1/2025 13:00,3271.87,3274.93,3257.07,3266.4,56801.746
11/1/2025 14:00,3266.4,3278.99,3256.97,3277.29,48100.435
11/1/2025 15:00,3277.29,3282.5,3264.63,3270.07,36533.094
11/1/2025 16:00,3270.06,3277.15,3261,3274.11,36389.036
11/1/2025 17:00,3274.11,3274.9,3257.54,3270.9,47261.996
11/1/2025 18:00,3270.9,3279.5,3266.1,3277.04,21177.252
11/1/2025 19:00,3277.04,3283.17,3267.36,3277.47,37171.599
11/1/2025 20:00,3277.46,3299.74,3274.61,3298.28,47624.254
11/1/2025 21:00,3298.29,3319.3,3298.04,3305.7,71716.698
11/1/2025 22:00,3305.7,3307.36,3284.5,3287.6,47933.673
11/1/2025 23:00,3287.6,3293.33,3280.01,3281.84,34749.525
12/1/2025 0:00,3281.85,3286.1,3277.1,3282.17,26515.113
12/1/2025 1:00,3282.17,3288.49,3273,3287.87,29412.823
12/1/2025 2:00,3287.86,3289.27,3278.27,3288.77,20604.526
12/1/2025 3:00,3288.77,3290.35,3277,3285.27,22200.924
12/1/2025 4:00,3285.27,3288.61,3279.52,3282.53,20393.25
12/1/2025 5:00,3282.53,3284.39,3273,3278.51,20597.299
12/1/2025 6:00,3278.51,3280.2,3266.28,3269.25,33565.6
12/1/2025 7:00,3269.24,3272.84,3262,3265.74,45334.18
12/1/2025 8:00,3265.73,3270.6,3233.22,3238.5,138273.669
12/1/2025 9:00,3238.5,3243.61,3222.4,3236.98,121127.637
12/1/2025 10:00,3236.98,3244.84,3232.2,3243.14,55057.976
12/1/2025 11:00,3243.15,3257.68,3239.68,3251.78,58535.146
12/1/2025 12:00,3251.78,3264.26,3246.51,3249.24,66783.477
12/1/2025 13:00,3249.25,3270.88,3246.95,3266.01,79585.996
12/1/2025 14:00,3266,3279.9,3265,3267.82,83601.424
12/1/2025 15:00,3267.83,3294.91,3264,3284.39,92364.837
12/1/2025 16:00,3284.39,3286.96,3267.23,3280.51,50481.671
12/1/2025 17:00,3280.51,3291.46,3277.15,3287.52,54499.178
12/1/2025 18:00,3287.52,3299,3279.22,3283.73,55004.195
12/1/2025 19:00,3283.73,3288.32,3275.45,3279.12,29841.407
12/1/2025 20:00,3279.11,3288.57,3272.05,3280.73,26215.437
12/1/2025 21:00,3280.73,3281.93,3261.5,3265,51316.176
12/1/2025 22:00,3265.01,3267.3,3232.58,3239.25,115346.103
12/1/2025 23:00,3239.25,3267.43,3237.59,3265.7,52198.436
13/1/2025 0:00,3265.7,3338.32,3263.9,3307.46,289471.428
13/1/2025 1:00,3307.44,3312.37,3250.81,3260.15,220294.671
13/1/2025 2:00,3260.15,3270,3236,3254.91,136850.935
13/1/2025 3:00,3254.9,3266,3234.01,3241.14,106808.308
13/1/2025 4:00,3241.14,3259.77,3237,3237.35,91533.416
13/1/2025 5:00,3237.35,3237.8,3211,3224.15,136412.838
13/1/2025 6:00,3224.16,3232.96,3179.49,3190,199039.817
13/1/2025 7:00,3190,3208.99,3181.8,3200.53,99478.9
13/1/2025 8:00,3200.54,3205,3160,3168.74,181720.819
13/1/2025 9:00,3168.74,3176.34,3121,3155,269194.132
13/1/2025 10:00,3155,3156.17,3106,3117.83,369590.64
13/1/2025 11:00,3117.84,3123.2,3055,3056.82,432791.88
13/1/2025 12:00,3056.81,3085,3038.69,3045.99,355015.924
13/1/2025 13:00,3045.98,3090.3,3032,3059.45,292551.97
13/1/2025 14:00,3059.46,3060.22,2900,3033.71,1115886.221
13/1/2025 15:00,3033.7,3076.35,3024.41,3047.37,419857.466
13/1/2025 16:00,3047.38,3058.8,3004.35,3008.99,269102.657
13/1/2025 17:00,3009,3036.16,3002.65,3019.36,176724.38
13/1/2025 18:00,3019.35,3033.09,2985,3006.4,212436.395
13/1/2025 19:00,3006.39,3036.92,2991.15,3023.97,144857.226
13/1/2025 20:00,3023.96,3103.98,3010.27,3090.35,204586.354
13/1/2025 21:00,3090.36,3118.78,3081.45,3112.82,193469.107
13/1/2025 22:00,3112.82,3142.28,3111.05,3130.64,134457.937
13/1/2025 23:00,3130.64,3139.42,3124.38,3136.14,54586.909
14/1/2025 0:00,3136.13,3147.52,3123.47,3132.56,94626.435
14/1/2025 1:00,3132.56,3158,3132.19,3138.01,106134.885
14/1/2025 2:00,3138,3166.56,3130.36,3155.99,97216.101
14/1/2025 3:00,3155.98,3174.23,3153.45,3157.58,62746.439
14/1/2025 4:00,3157.58,3174.11,3157.58,3171.29,65059.12
14/1/2025 5:00,3171.28,3181.33,3158.18,3160.66,92152.344
14/1/2025 6:00,3160.66,3187.27,3156,3182.95,86283.663
14/1/2025 7:00,3182.95,3189,3169.79,3170.39,65557.789
14/1/2025 8:00,3170.39,3192.73,3168.02,3182.23,87393.495
14/1/2025 9:00,3182.23,3255.84,3176.59,3242.52,302415.557
14/1/2025 10:00,3242.52,3243.36,3219.71,3233.88,143271.527
14/1/2025 11:00,3233.88,3234.22,3208.82,3216.22,78828.246
14/1/2025 12:00,3216.21,3218.88,3178.62,3182.39,187050.173
14/1/2025 13:00,3182.4,3232.31,3177.23,3207.11,269375.016
14/1/2025 14:00,3207.12,3232.99,3186.1,3190.72,196430.89
14/1/2025 15:00,3190.73,3214.99,3186,3197.87,120200.917
14/1/2025 16:00,3197.87,3202.93,3171.02,3189.99,157008.832
14/1/2025 17:00,3189.99,3211.78,3182.56,3211.51,94210.362
14/1/2025 18:00,3211.53,3231.88,3205.74,3223.38,106740.278
14/1/2025 19:00,3223.38,3235,3211,3212.8,73300.485
14/1/2025 20:00,3212.79,3224.8,3193.02,3221.4,94338.389
14/1/2025 21:00,3221.42,3232.5,3208.7,3214.78,59422.55
14/1/2025 22:00,3214.78,3239.46,3212.12,3233.81,41850.676
14/1/2025 23:00,3233.8,3236.62,3221.18,3223.99,32791.195
15/1/2025 0:00,3223.99,3241.37,3216.08,3220.12,68604.262
15/1/2025 1:00,3220.11,3244.15,3215.83,3228.99,84443.523
15/1/2025 2:00,3229,3238.83,3203.4,3211.66,81088.5
15/1/2025 3:00,3211.67,3240.88,3207.26,3239.99,61675.164
15/1/2025 4:00,3239.99,3251.69,3220.44,3225,94341.014
15/1/2025 5:00,3225.01,3234.4,3213.55,3228.57,52324.36
15/1/2025 6:00,3228.58,3231.82,3215.18,3229.14,50556.27
15/1/2025 7:00,3229.14,3249.7,3228.62,3231.3,84950.584
15/1/2025 8:00,3231.3,3247.64,3228.53,3231,75727.142
15/1/2025 9:00,3230.99,3236.47,3195.22,3198.17,121641.392
15/1/2025 10:00,3198.18,3217.15,3196.65,3208.2,77338.622
15/1/2025 11:00,3208.19,3208.96,3185.33,3198.4,96593.827
15/1/2025 12:00,3198.41,3211.04,3185.09,3200.67,99763.741
15/1/2025 13:00,3200.67,3297.5,3200.41,3297.01,448412.586
15/1/2025 14:00,3297.01,3331.32,3274.3,3328.36,324349.264
15/1/2025 15:00,3328.4,3353,3324.53,3332.95,269971.11
15/1/2025 16:00,3332.96,3365.72,3332.51,3338.3,173652.171
15/1/2025 17:00,3338.29,3357.46,3322.83,3324.77,112925.145
15/1/2025 18:00,3324.77,3374.38,3324.77,3370.9,101960.04
15/1/2025 19:00,3370.89,3442.08,3366.66,3433.76,327448.304
15/1/2025 20:00,3433.76,3472.93,3431.12,3432.73,260817.107
15/1/2025 21:00,3432.73,3445.87,3423.45,3431.39,77136.533
15/1/2025 22:00,3431.38,3435,3416.75,3429.38,63810.539
15/1/2025 23:00,3429.39,3453.65,3419.23,3449.8,82381.568
16/1/2025 0:00,3449.81,3458.99,3386.44,3397.96,214116.706
16/1/2025 1:00,3397.96,3412.72,3391.66,3402.56,58224.34
16/1/2025 2:00,3402.56,3405,3380.39,3384.15,76735.297
16/1/2025 3:00,3384.16,3386.8,3343.76,3362.1,165300.638
16/1/2025 4:00,3362.1,3374.53,3360.22,3373.34,69573.261
16/1/2025 5:00,3373.34,3376.08,3364.44,3367.01,33942.467
16/1/2025 6:00,3367.02,3386.98,3361.61,3378.94,71340.418
16/1/2025 7:00,3378.92,3389.89,3376.63,3382.42,52412.307
16/1/2025 8:00,3382.42,3384,3301.05,3315.19,265096.434
16/1/2025 9:00,3315.19,3336.27,3297.7,3334.8,216266.191
16/1/2025 10:00,3334.8,3341.17,3326.91,3332.61,74051.645
16/1/2025 11:00,3332.62,3354.87,3319.59,3349.75,138036.045
16/1/2025 12:00,3349.75,3364.06,3340.1,3355.53,121329.374
16/1/2025 13:00,3355.54,3357.66,3300,3327.22,207157.687
16/1/2025 14:00,3327.22,3341.54,3263.06,3276.32,354482.422
16/1/2025 15:00,3276.33,3332.2,3268.35,3332,284897.158
16/1/2025 16:00,3331.99,3360.8,3329.11,3339.15,190438.088
16/1/2025 17:00,3339.14,3365,3329.62,3342.67,116610.766
16/1/2025 18:00,3342.67,3349.81,3308.33,3324.62,111649.476
16/1/2025 19:00,3324.62,3345.11,3318,3343.36,53767.583
16/1/2025 20:00,3343.35,3352.77,3324.52,3335.63,66050.442
16/1/2025 21:00,3335.61,3336.78,3309.91,3319.09,67643.108
16/1/2025 22:00,3319.09,3319.3,3266.3,3296.62,164447.33
16/1/2025 23:00,3296.62,3311.38,3288.53,3306.94,85188.564
17/1/2025 0:00,3306.93,3316.85,3306.41,3312.78,53371.596
17/1/2025 1:00,3312.79,3392.02,3312.73,3384.71,267456.082
17/1/2025 2:00,3384.71,3396.65,3353.66,3372.05,174736.293
17/1/2025 3:00,3372.05,3376.17,3357.4,3360,58812.434
17/1/2025 4:00,3359.99,3371.42,3346.44,3369.69,80009.755
17/1/2025 5:00,3369.69,3374.88,3358,3365.5,55583.051
17/1/2025 6:00,3365.5,3374.71,3362.82,3366.38,49499.229
17/1/2025 7:00,3366.38,3389.11,3361,3371.36,88030.015
17/1/2025 8:00,3371.37,3413.23,3370.83,3405.9,151867.785
17/1/2025 9:00,3405.91,3413.58,3398.89,3402.5,88313.205
17/1/2025 10:00,3402.5,3438.23,3401.18,3426.7,127849.046
17/1/2025 11:00,3426.7,3430,3415.38,3422.11,68385.148
17/1/2025 12:00,3422.11,3425.6,3399.68,3406.78,112578.845
17/1/2025 13:00,3406.78,3422.94,3390,3400.8,96880.288
17/1/2025 14:00,3400.81,3432.17,3400.64,3427.59,208454.404
17/1/2025 15:00,3427.58,3450,3403,3420.44,243330.957
17/1/2025 16:00,3420.44,3447.99,3410.52,3436.57,138616.997
17/1/2025 17:00,3436.57,3442.1,3406,3413.26,125198.443
17/1/2025 18:00,3413.27,3428.82,3409.06,3410.41,58951.158
17/1/2025 19:00,3410.42,3443.12,3409.74,3431.12,114898.125
17/1/2025 20:00,3431.12,3524.6,3424.14,3513.94,358186.81
17/1/2025 21:00,3513.93,3524.85,3465.21,3472.64,171404.519
17/1/2025 22:00,3472.64,3486.8,3466.01,3468.92,77126.917
17/1/2025 23:00,3468.92,3483.87,3461,3472.38,59155.37
18/1/2025 0:00,3472.38,3492.95,3467.33,3485.83,65416.749
18/1/2025 1:00,3485.82,3485.83,3453.32,3464.95,79749.493
18/1/2025 2:00,3464.95,3473.61,3446.1,3450.23,58963.758
18/1/2025 3:00,3450.22,3455.27,3366.34,3382.79,285770.418
18/1/2025 4:00,3382.79,3394.62,3350,3364.51,214893.987
18/1/2025 5:00,3364.52,3370,3290,3292.88,342114.637
18/1/2025 6:00,3292.88,3339.8,3291.5,3312.75,190727.947
18/1/2025 7:00,3312.75,3314.32,3280,3286.42,184092.312
18/1/2025 8:00,3286.42,3295,3250.3,3291.85,284459.999
18/1/2025 9:00,3291.85,3300.31,3252,3269.83,159470.735
18/1/2025 10:00,3269.82,3277.19,3225.65,3265.91,314334.477
18/1/2025 11:00,3265.92,3323.74,3247.37,3310.54,283396.998
18/1/2025 12:00,3310.54,3321.14,3272.72,3288.7,198906.958
18/1/2025 13:00,3288.7,3322.48,3278.13,3321.93,172237.236
18/1/2025 14:00,3321.94,3326.84,3287.17,3295.87,121391.645
18/1/2025 15:00,3295.87,3346.99,3283.07,3305.99,274067.647
18/1/2025 16:00,3305.99,3316.19,3252.32,3252.5,304072.008
18/1/2025 17:00,3252.51,3285,3251.73,3257.01,121363.025
18/1/2025 18:00,3257,3283.52,3246.72,3263.53,104059.505
18/1/2025 19:00,3263.52,3292.54,3260.38,3289.09,70559.925
18/1/2025 20:00,3289.09,3290.89,3256.64,3264.87,72443.961
18/1/2025 21:00,3264.87,3285.06,3262.08,3273.71,46508.842
18/1/2025 22:00,3273.71,3287.67,3270,3279.37,37724.76
18/1/2025 23:00,3279.37,3320.97,3278.23,3306.7,103949.481
19/1/2025 0:00,3306.71,3322.48,3297.7,3315.67,83212.46
19/1/2025 1:00,3315.68,3365.43,3313,3352.57,193710.617
19/1/2025 2:00,3352.56,3377.7,3346.91,3352.46,102168.094
19/1/2025 3:00,3352.47,3365.22,3331.2,3334.96,120876.926
19/1/2025 4:00,3334.96,3337.31,3275,3282.49,252087.169
19/1/2025 5:00,3282.48,3299.83,3258.17,3298.58,131039.582
19/1/2025 6:00,3298.58,3299.93,3281,3282.29,58926.317
19/1/2025 7:00,3282.3,3292.51,3260.35,3275.02,110345.877
19/1/2025 8:00,3275.02,3277.15,3214.28,3221.19,253196.258
19/1/2025 9:00,3221.2,3233.21,3142.01,3225.5,511470.482
19/1/2025 10:00,3225.51,3226.68,3172.8,3174.21,208011.18
19/1/2025 11:00,3174.21,3188.54,3129.63,3149.69,261041.413
19/1/2025 12:00,3149.7,3211.21,3144.07,3205.25,204548.637
19/1/2025 13:00,3205.25,3278,3192.15,3276.29,314120.342
19/1/2025 14:00,3276.29,3396.32,3258.62,3380.2,1075208.785
19/1/2025 15:00,3380.2,3425.99,3354.63,3383.66,416027.428
19/1/2025 16:00,3383.66,3424.93,3377.56,3410.9,210366.75
19/1/2025 17:00,3410.9,3449,3385.62,3442.35,242379.714
19/1/2025 18:00,3442.35,3449.77,3406.08,3433.29,132116.195
19/1/2025 19:00,3433.29,3433.53,3407.36,3419.84,71197.341
19/1/2025 20:00,3419.84,3432.98,3350,3378.21,179744.645
19/1/2025 21:00,3378.22,3379.41,3203.46,3232.4,624062.771
19/1/2025 22:00,3232.39,3313.62,3155,3265.88,592385.226
19/1/2025 23:00,3265.88,3266,3159.28,3214.15,578883.896
20/1/2025 0:00,3214.16,3225.57,3141.25,3170.4,507062.352
20/1/2025 1:00,3170.4,3220,3164.96,3199.86,285794.409
20/1/2025 2:00,3199.86,3273.98,3196,3244.16,271982.373
20/1/2025 3:00,3244.2,3280,3226.17,3271.38,148581.534
20/1/2025 4:00,3271.38,3298.98,3249.33,3269.86,125892.8
20/1/2025 5:00,3269.87,3318.91,3266.79,3290.75,154828.018
20/1/2025 6:00,3290.74,3455.76,3285.36,3417.46,483408.796
20/1/2025 7:00,3417.24,3442,3351.65,3383.33,466859.769
20/1/2025 8:00,3383.33,3412.41,3380.01,3392.15,158323.374
20/1/2025 9:00,3392.16,3412.9,3351.37,3364.16,232938.801
20/1/2025 10:00,3364.15,3392,3336.88,3354.39,157320.659
20/1/2025 11:00,3354.4,3389,3333.99,3375.67,214654.911
20/1/2025 12:00,3375.68,3379.6,3255,3303.99,455101.085
20/1/2025 13:00,3303.99,3355,3295,3342.29,262487.141
20/1/2025 14:00,3342.28,3361.6,3328.88,3358.55,193474.627
20/1/2025 15:00,3358.56,3379.75,3315,3335.93,300938.154
20/1/2025 16:00,3335.95,3391.39,3275.1,3380,341015.412
20/1/2025 17:00,3380,3384.36,3200,3292.95,975872.6
20/1/2025 18:00,3292.95,3342.24,3283.04,3330.56,266447.777
20/1/2025 19:00,3330.55,3364.64,3308.09,3342.93,159533.184
20/1/2025 20:00,3342.95,3344.32,3313,3320.27,94419.17
20/1/2025 21:00,3320.26,3337.16,3280,3284.36,101779.029
20/1/2025 22:00,3284.35,3324.42,3255.01,3318.29,128523.877
20/1/2025 23:00,3318.31,3320.67,3260.18,3283.2,122295.002
21/1/2025 0:00,3283.21,3289.47,3220,3226.09,208822.117
21/1/2025 1:00,3226.09,3260.77,3203.5,3250.41,225312.504
21/1/2025 2:00,3250.4,3273.2,3226.88,3256.74,119806.98
21/1/2025 3:00,3256.73,3269.98,3247.99,3262.23,78757.393
21/1/2025 4:00,3262.24,3262.41,3212.51,3246.36,118246.977
21/1/2025 5:00,3246.36,3253.89,3216.03,3224.61,92028.917
21/1/2025 6:00,3224.61,3253.98,3210.09,3241.17,121863.551
21/1/2025 7:00,3241.16,3266.04,3234.54,3254.01,84062.474
21/1/2025 8:00,3254.01,3263,3233.34,3253.27,84346.923
21/1/2025 9:00,3253.27,3276.89,3249.41,3275.74,96930.439
21/1/2025 10:00,3275.74,3308.8,3270.26,3302,130384.893
21/1/2025 11:00,3302,3313.29,3291.82,3304.39,113700.651
21/1/2025 12:00,3304.4,3326.56,3293.01,3306.63,159500.562
21/1/2025 13:00,3306.63,3314.91,3288.53,3308.63,100000.984
21/1/2025 14:00,3308.63,3334.98,3276.91,3288.56,262503.802
21/1/2025 15:00,3288.57,3301.25,3263.55,3294.15,159173.489
21/1/2025 16:00,3294.15,3349.22,3289.18,3313.16,245884.047
21/1/2025 17:00,3313.17,3356.55,3307.05,3350.57,112364.38
21/1/2025 18:00,3350.57,3367.95,3329.87,3345.17,124240.158
21/1/2025 19:00,3345.18,3346.28,3315.66,3331.74,100880.917
21/1/2025 20:00,3331.74,3339.43,3303.33,3313.75,87444.469
21/1/2025 21:00,3313.75,3335.98,3301,3331.59,67722.752
21/1/2025 22:00,3331.59,3346.66,3325.85,3333.05,48410.307
21/1/2025 23:00,3333.05,3334.33,3305.73,3326.72,91166.709
22/1/2025 0:00,3326.71,3365.97,3322.5,3361.48,92927.816
22/1/2025 1:00,3361.47,3361.48,3320,3328.4,85668.562
22/1/2025 2:00,3328.41,3346.77,3321.36,3343.33,63700.804
22/1/2025 3:00,3343.33,3347.86,3324.69,3330.48,41394.391
22/1/2025 4:00,3330.48,3332.87,3315.8,3331.17,42010.617
22/1/2025 5:00,3331.17,3339.4,3317.01,3317.66,37100.136
22/1/2025 6:00,3317.67,3323.49,3301.12,3308.81,63269.041
22/1/2025 7:00,3308.81,3310.35,3285.82,3286.9,94125.037
22/1/2025 8:00,3286.91,3300.51,3272.5,3298.41,113277.04
22/1/2025 9:00,3298.4,3303.5,3289.01,3297.4,44747.791
22/1/2025 10:00,3297.4,3307.39,3287.63,3307,50632.509
22/1/2025 11:00,3306.99,3329.52,3303.3,3325.53,66460.512
22/1/2025 12:00,3325.52,3331.72,3310.14,3315.89,66112.093
22/1/2025 13:00,3315.89,3318.3,3278,3283.32,125238.499
22/1/2025 14:00,3283.33,3311,3266.01,3292.71,206640.02
22/1/2025 15:00,3292.66,3305,3268.7,3277.48,135799.137
22/1/2025 16:00,3277.47,3283,3260.17,3277.09,121053.364
22/1/2025 17:00,3277.1,3287.06,3270.64,3284.59,60411.664
22/1/2025 18:00,3284.6,3291.39,3237.01,3248.92,120267.057
22/1/2025 19:00,3248.93,3280,3247.39,3261.51,91682.929
22/1/2025 20:00,3261.51,3276.25,3252.93,3255.49,57798.1
22/1/2025 21:00,3255.48,3264.58,3239.94,3258.41,80779.037
22/1/2025 22:00,3258.42,3265.76,3231,3237.04,66688.389
22/1/2025 23:00,3237.4,3245.99,3220.82,3242,96286.318
23/1/2025 0:00,3241.99,3261.1,3236.84,3252.93,70513.952
23/1/2025 1:00,3252.94,3257.58,3219.12,3234.28,81458.364
23/1/2025 2:00,3234.28,3236.73,3202.62,3222.52,117812.844
23/1/2025 3:00,3222.53,3242.35,3214.11,3225.99,71448.03
23/1/2025 4:00,3226.06,3230.9,3177,3196,141041.279
23/1/2025 5:00,3196,3220.62,3195.04,3213.86,68651.636
23/1/2025 6:00,3213.83,3223.99,3203.21,3207.09,48714.146
23/1/2025 7:00,3207.1,3232.43,3197.33,3232.07,66728.315
23/1/2025 8:00,3232.08,3232.43,3207.27,3209.21,56498.582
23/1/2025 9:00,3209.22,3221.08,3191.04,3195.92,75754.322
23/1/2025 10:00,3195.93,3212.68,3187.2,3203.29,81459.716
23/1/2025 11:00,3203.3,3216.26,3194.88,3212.79,61413.514
23/1/2025 12:00,3212.79,3217.93,3188.53,3202.61,97762.294
23/1/2025 13:00,3202.62,3242.47,3201,3232.94,135960.365
23/1/2025 14:00,3232.94,3286,3221.25,3274.99,310702.01
23/1/2025 15:00,3274.99,3280,3224,3258.5,349125.345
